file,sample,iteration,method,KT,KT_gen,s_qualityGT,s_qualityRel,s_qualityAbs,jaccard,num_node,num_edges,node_coverage
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,2810,2,random,0.07215543832338783,0.4326002638299842,2.188846849705895e-05,0.0005413722924424139,7.314665422188442e-06,0.04561642901975302,400,14049,0.9325
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,2810,2,spectral,0.08498411382787678,0.19242908465392988,2.188846849705895e-05,0.0005675506720859431,7.614286310444213e-06,0.040589320441148165,400,14049,0.9525
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,4215,3,degree,0.2961361014994233,-0.28331725993156903,2.188846849705895e-05,0.00024579953266350916,1.1308258707310344e-05,0.06957593366852691,400,14049,0.7225
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,4215,3,closeness,0.542110552763819,0.07423361694078882,2.188846849705895e-05,0.0003438819669558007,2.4477650223310094e-05,0.0758167585738986,400,14049,0.5
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,4215,3,betweeness,0.3385717031910803,0.14778801418098672,2.188846849705895e-05,0.0002724730566332174,1.1153728456018188e-05,0.07011693558173834,400,14049,0.7225
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,4215,3,rmc,0.09994148029412514,-0.01980037983462651,2.188846849705895e-05,0.00021381968257997198,6.752922882888961e-06,0.06221078554793831,400,14049,0.9925
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,4215,3,random,0.20602137588438954,-0.11095300411806505,2.188846849705895e-05,0.00021044867511931637,8.74621426129702e-06,0.06375718581400573,400,14049,0.9125
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,4215,3,spectral,0.11093188249285742,0.32319288295407356,2.188846849705895e-05,0.00021932977209327155,7.188855997828235e-06,0.06261475784297577,400,14049,0.9575
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,5620,4,degree,0.4244692369251047,0.03935545808538222,2.188846849705895e-05,0.00011653402989842314,1.0890530264919348e-05,0.09474461923307177,400,14049,0.73
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,5620,4,closeness,0.49919558722132834,0.18022001632122517,2.188846849705895e-05,0.00017701122256958386,2.1152390769812342e-05,0.09724014612093904,400,14049,0.5725
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,5620,4,betweeness,0.4606401384083045,0.1448213265331997,2.188846849705895e-05,0.00012949577889192392,1.2117055379370765e-05,0.09707458923772726,400,14049,0.7225
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,5620,4,rmc,0.10062845075439535,-0.17003443004249386,2.188846849705895e-05,0.00010753997943038227,6.747271611320324e-06,0.08381970756443506,400,14049,0.9925
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,5620,4,random,0.020258263238952735,0.30368824039124986,2.188846849705895e-05,0.00010934407210320263,7.720463720015533e-06,0.08493593761979869,400,14049,0.92
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,5620,4,spectral,0.05917734064221562,-0.0031525194948505216,2.188846849705895e-05,0.0001280614278417574,7.427951003250647e-06,0.08231712297407445,400,14049,0.9575
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,7025,5,degree,0.5424885873434686,0.1661223836389321,2.188846849705895e-05,0.00011093110681285768,1.1345220893489781e-05,0.11801525657056099,400,14049,0.9475
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,7025,5,closeness,0.4225176327170348,0.31096196039157137,2.188846849705895e-05,8.135548951902416e-05,1.6360315618506556e-05,0.12426011968237663,400,14049,0.6575
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,7025,5,betweeness,0.5427623494716146,0.2025199070705419,2.188846849705895e-05,8.220696782306143e-05,1.2567487006045658e-05,0.11525108122255263,400,14049,0.7825
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,7025,5,rmc,0.16064931430170726,-0.3243782082946529,2.188846849705895e-05,6.771282553653395e-05,7.252465989324588e-06,0.1044137879136785,400,14049,0.9925
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,7025,5,random,0.23538592694602928,0.03814090311606898,2.188846849705895e-05,6.840819176928508e-05,8.02288483408378e-06,0.10543486516350388,400,14049,0.9775
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,7025,5,spectral,0.06675723913796318,0.1777930809865389,2.188846849705895e-05,8.125876609999833e-05,7.916617616711671e-06,0.10389686482289358,400,14049,0.97
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,8430,6,degree,0.5829568468608817,-0.03449440118156119,2.188846849705895e-05,6.371941923467187e-05,1.0783645878703707e-05,0.1330886733271419,400,14049,0.9825
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,8430,6,closeness,0.4246907924874026,0.5651131546723417,2.188846849705895e-05,5.99224238390996e-05,1.7162689785044207e-05,0.14808092116046234,400,14049,0.74
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,8430,6,betweeness,0.5838317020171914,0.12969924363962013,2.188846849705895e-05,5.1411519481760505e-05,1.2617365971799049e-05,0.13618364273803227,400,14049,0.8075
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,8430,6,rmc,0.24998091748721474,-0.2718615327002567,2.188846849705895e-05,4.892603204239213e-05,8.31749911678284e-06,0.12287756185254889,400,14049,0.9925
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,8430,6,random,0.24273761755882686,-0.032727678172100705,2.188846849705895e-05,4.675055102650976e-05,8.56533468386664e-06,0.12040279632665066,400,14049,0.995
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,8430,6,spectral,0.11563738652346249,0.13869101854524268,2.188846849705895e-05,6.298346690311086e-05,9.223218910762659e-06,0.12339835965796447,400,14049,0.99
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,9835,7,degree,0.6316664070208236,0.06293390937377341,2.188846849705895e-05,4.52121638943396e-05,1.2120869325715703e-05,0.1565021403897467,400,14049,0.9825
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,9835,7,closeness,0.5784122615907962,0.646203180526635,2.188846849705895e-05,3.953443111551173e-05,1.5290137186329006e-05,0.16501979264235067,400,14049,0.81
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,9835,7,betweeness,0.6211048158640228,0.027696679552202893,2.188846849705895e-05,4.0071838517792944e-05,1.3388981774329399e-05,0.1606885538204667,400,14049,0.8825
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,9835,7,rmc,0.3568429890848027,-0.11775002295903503,2.188846849705895e-05,3.4385853678099494e-05,9.394739681116987e-06,0.14369580289260594,400,14049,0.9925
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,9835,7,random,0.43163278353151774,-0.6022684411570269,2.188846849705895e-05,3.40723196454296e-05,9.66231045038709e-06,0.14492312697069382,400,14049,0.99
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,9835,7,spectral,0.22537118843588216,0.4301590954482643,2.188846849705895e-05,5.0332109769225195e-05,1.0780445381415559e-05,0.1504002616836885,400,14049,0.995
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,11240,8,degree,0.65363244534455,0.2170573588734115,2.188846849705895e-05,3.343223496674581e-05,1.3866460926888355e-05,0.18384717120510852,400,14049,0.9825
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,11240,8,closeness,0.7313288694308525,0.37035258946764676,2.188846849705895e-05,3.36397256941494e-05,1.5888542337264515e-05,0.20633134453045082,400,14049,0.8825
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,11240,8,betweeness,0.7132261677716224,0.36941507451443895,2.188846849705895e-05,3.146060484575666e-05,1.4760727247365177e-05,0.19844746437991123,400,14049,0.91
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,11240,8,rmc,0.47998880492583273,0.24086370488686465,2.188846849705895e-05,2.8369886701454363e-05,1.1488323757998769e-05,0.16624227817456935,400,14049,0.9925
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,11240,8,random,0.45736842105263165,0.10620893405606648,2.188846849705895e-05,2.694038767500293e-05,1.134835230166024e-05,0.15915853833896343,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,11240,8,spectral,0.3277944862155389,0.4523037230684598,2.188846849705895e-05,3.8985740351751815e-05,1.3117746378155993e-05,0.19298619383854693,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,12645,9,degree,0.7710526315789474,-0.2173799164006432,2.188846849705895e-05,2.89029703354336e-05,1.7106354405766817e-05,0.2380982679092769,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,12645,9,closeness,0.8492552107327833,0.2831741587212327,2.188846849705895e-05,2.6469887337126303e-05,1.8308607956846827e-05,0.2774395595552471,400,14049,0.9475
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,12645,9,betweeness,0.8162178001545058,-0.012224672323870034,2.188846849705895e-05,2.8697216055388017e-05,1.780853255023985e-05,0.2630946832980512,400,14049,0.97
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,12645,9,rmc,0.7025926774037605,0.08696319908416171,2.188846849705895e-05,2.3964121781586862e-05,1.5007835515552873e-05,0.21143925661692548,400,14049,0.9925
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,12645,9,random,0.6847869674185465,0.11245339916479027,2.188846849705895e-05,2.1236061360352144e-05,1.3780795287111179e-05,0.21073720509551058,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,12645,9,spectral,0.543107769423559,0.7473149319686273,2.188846849705895e-05,2.734799083908771e-05,1.5344255070132575e-05,0.2924847054308002,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,14049,10,degree,1.0,1.0,2.188846849705895e-05,2.188846849705895e-05,2.188846849705895e-05,1.0,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,14049,10,closeness,1.0,1.0,2.188846849705895e-05,2.188846849705895e-05,2.188846849705895e-05,1.0,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,14049,10,betweeness,1.0,1.0,2.188846849705895e-05,2.188846849705895e-05,2.188846849705895e-05,1.0,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,14049,10,rmc,1.0,1.0,2.188846849705895e-05,2.188846849705895e-05,2.188846849705895e-05,1.0,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,14049,10,random,1.0,1.0,2.188846849705895e-05,2.188846849705895e-05,2.188846849705895e-05,1.0,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_WS_SBM_N400_E14049,14049,10,spectral,1.0,1.0,2.188846849705895e-05,2.188846849705895e-05,2.188846849705895e-05,1.0,400,14049,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,275,1,degree,0.14936546184738958,0.22929895439152953,0.00020686711141601407,6.021739130434782,0.000728385739032596,0.016847050629242927,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,275,1,closeness,0.30808950086058523,0.28792867165833724,0.00020686711141601407,0.009216214624377892,0.00040714574420145153,0.025468415297607846,250,2741,0.336
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,275,1,betweeness,0.13162155910247514,0.2079605930340077,0.00020686711141601407,0.06734457671957673,0.0007862062594547344,0.02112891421897633,250,2741,0.528
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,275,1,rmc,0.1076518883415435,0.7716659265874303,0.00020686711141601407,0.06636719905353447,0.0005215394783061961,0.022339634140876374,250,2741,0.7
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,275,1,random,0.1683297695414588,0.1803837542530454,0.00020686711141601407,0.09152548840048841,0.0004884408476290664,0.025218914970467767,250,2741,0.736
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,275,1,spectral,0.0034399724802201587,0.375998091346528,0.00020686711141601407,0.03856040564373898,0.00047927977689504714,0.014426541367535156,250,2741,0.612
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,549,2,degree,0.23334939759036147,0.35458262565363413,0.00020686711141601407,0.06139999999999999,0.00041192680652836006,0.046530511689438066,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,549,2,closeness,0.4220196553197551,0.8442452828186908,0.00020686711141601407,0.0023033195485275887,0.00029989898714457365,0.044844889410106795,250,2741,0.476
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,549,2,betweeness,0.2551002615518744,0.11004374472316128,0.00020686711141601407,0.006543998637021892,0.0003615087186075952,0.03832507640737454,250,2741,0.744
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,549,2,rmc,0.12116605562013774,0.9166824988907596,0.00020686711141601407,0.009679059097663752,0.0002782627903660643,0.02402974010116867,250,2741,0.848
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,549,2,random,0.17486422009035077,-0.0389743675554649,0.00020686711141601407,0.0077894593747695915,0.00025804400226471107,0.036765684281212234,250,2741,0.796
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,549,2,spectral,0.16965876983264508,0.015579109802994944,0.00020686711141601407,0.008378552275611099,0.0002571046157235974,0.03657489680781606,250,2741,0.86
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,823,3,degree,0.3006907630522089,0.438782280614846,0.00020686711141601407,0.011961471861471857,0.0003005474126475053,0.05877105985992314,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,823,3,closeness,0.49380300065231575,0.4650567752568302,0.00020686711141601407,0.0011548352178425223,0.00022754701838441032,0.06972374588834217,250,2741,0.588
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,823,3,betweeness,0.35460874408242826,-0.4364149678831766,0.00020686711141601407,0.0024676749031504338,0.00022131682350188622,0.058243153854224364,250,2741,0.76
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,823,3,rmc,0.1762698412698413,0.34428950138158354,0.00020686711141601407,0.003185150503358212,0.00020073772041751494,0.05148675513582346,250,2741,0.9
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,823,3,random,0.2937721998579209,-0.24183677301686232,0.00020686711141601407,0.002862971127433937,0.00025380308464569473,0.05043458094700331,250,2741,0.824
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,823,3,spectral,0.14265803882528622,-0.04000379102882504,0.00020686711141601407,0.004457833650107576,0.00021637985930425907,0.04714192634589053,250,2741,0.984
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1097,4,degree,0.34226506024096387,0.41844612057534764,0.00020686711141601407,0.005110008190773831,0.0002613251078783088,0.08193193850792019,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1097,4,closeness,0.5416637660981553,0.3897266716316235,0.00020686711141601407,0.0007793865449189558,0.00022094789822868122,0.08405348964355176,250,2741,0.68
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1097,4,betweeness,0.4341403989645196,-0.07828008845480065,0.00020686711141601407,0.0011470345362515036,0.00021137898902967215,0.08276279448639698,250,2741,0.796
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1097,4,rmc,0.2542857142857143,-0.14146515321561778,0.00020686711141601407,0.0012128661181691489,0.0001945872160672259,0.0654346257607127,250,2741,0.9
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1097,4,random,0.2789037143887486,0.19776854612107475,0.00020686711141601407,0.0012908192598398522,0.0001724809158492926,0.06772515771371607,250,2741,0.944
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1097,4,spectral,0.19023293172690767,0.04474290413555156,0.00020686711141601407,0.002299185813623502,0.00021040427822096265,0.06703345140310314,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1371,5,degree,0.40106024096385545,0.44995558149976084,0.00020686711141601407,0.0019992074212482713,0.00023165932841766288,0.09322753192188937,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1371,5,closeness,0.6026117302713047,0.6239003620433776,0.00020686711141601407,0.0005871485870039386,0.00019278901123025993,0.11510336626796254,250,2741,0.756
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1371,5,betweeness,0.5432863483392674,0.243359061788336,0.00020686711141601407,0.0006730185477174627,0.00020122231057734908,0.10984393453337551,250,2741,0.812
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1371,5,rmc,0.2734034184366731,-0.651169508171843,0.00020686711141601407,0.0007261774285504845,0.00015670074674998185,0.08897419822558757,250,2741,0.948
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1371,5,random,0.4019363294296707,-0.15213283231007735,0.00020686711141601407,0.0006325494276955406,0.00016970987731157211,0.102372549810438,250,2741,0.872
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1371,5,spectral,0.2579598393574298,0.2952770151830549,0.00020686711141601407,0.0011367734473804732,0.00016750784768339576,0.09350832002001165,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1645,6,degree,0.43678714859437756,0.4103735178645938,0.00020686711141601407,0.0010876264284881531,0.00021394098918068346,0.12604875627505885,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1645,6,closeness,0.6770068671560503,0.31427323893449394,0.00020686711141601407,0.00037241546802821294,0.00017484252536593842,0.14007709491119102,250,2741,0.824
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1645,6,betweeness,0.6388047913650126,0.09230168456956256,0.00020686711141601407,0.0004508156166822613,0.00017151978446720457,0.16353799754420872,250,2741,0.856
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1645,6,rmc,0.295421686746988,-0.26767653196653707,0.00020686711141601407,0.0006270442718342111,0.0001588433899170345,0.11407355459693787,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1645,6,random,0.357243225158916,-0.06109050440355363,0.00020686711141601407,0.0005988311109056455,0.00015554590704306177,0.13936135161473123,250,2741,0.98
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1645,6,spectral,0.3476626506024097,0.013419557477226904,0.00020686711141601407,0.0006429968696764556,0.0001534353721465779,0.11278435633248045,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1919,7,degree,0.5083052208835341,0.6344285132441714,0.00020686711141601407,0.0006267131082305701,0.00019355451474023462,0.15626354600439613,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1919,7,closeness,0.7104072398190046,0.39670102874192875,0.00020686711141601407,0.000302558861427487,0.00017953797763905262,0.20278707662248036,250,2741,0.884
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1919,7,betweeness,0.4912635768737772,-0.19636453366037668,0.00020686711141601407,0.0004957318966032548,0.00017207126173805003,0.1825501429095212,250,2741,0.976
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1919,7,rmc,0.3810763052208836,0.7453306210969882,0.00020686711141601407,0.00033890886260948787,0.00014433025186589524,0.13791078340214927,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1919,7,random,0.4559814169570267,-0.2574274004920709,0.00020686711141601407,0.00036350308230526405,0.00014769137214620793,0.1449187372324018,250,2741,0.984
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,1919,7,spectral,0.43036144578313257,0.3824524593932034,0.00020686711141601407,0.000466579877309399,0.00015716055503109646,0.17096567574200972,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2193,8,degree,0.5991004016064257,0.434667091582321,0.00020686711141601407,0.0003919210368735468,0.00018860567652532602,0.16841619284062506,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2193,8,closeness,0.7755228223313329,0.42911607961790527,0.00020686711141601407,0.00023918945263635456,0.00016761069625875275,0.24607109773013663,250,2741,0.94
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2193,8,betweeness,0.6396815759292991,-0.0008440051739810228,0.00020686711141601407,0.00026503762682467195,0.00015849697104624878,0.2306898159477944,250,2741,0.976
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2193,8,rmc,0.5580401606425703,0.173799528609434,0.00020686711141601407,0.00028399772192383134,0.00016003944807083405,0.20279663491497427,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2193,8,random,0.562409638554217,0.2172495030950511,0.00020686711141601407,0.00033998111693958946,0.0001685763287358493,0.2071181126432747,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2193,8,spectral,0.5521927710843374,0.6515224319994333,0.00020686711141601407,0.0003217347249689448,0.00015930989575172039,0.188786103789443,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2467,9,degree,0.7229236947791166,0.7756747553631499,0.00020686711141601407,0.0002719178810397913,0.00019071941632460397,0.26561936193476055,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2467,9,closeness,0.8438237873574849,0.4437230465852438,0.00020686711141601407,0.0002216464291770624,0.00018872832967029566,0.32208642600385784,250,2741,0.976
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2467,9,betweeness,0.8312082574377656,0.5707201096491027,0.00020686711141601407,0.0002284784052029067,0.00018989159410536636,0.3211510194429449,250,2741,0.976
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2467,9,rmc,0.7341686746987952,0.8155445143841189,0.00020686711141601407,0.0002703515939200238,0.00017531632326328253,0.2802307081421988,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2467,9,random,0.7351967871485945,0.0671189043207041,0.00020686711141601407,0.00030612578154377043,0.00017939784103689977,0.321428177525939,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2467,9,spectral,0.7203534136546186,0.8373241992325574,0.00020686711141601407,0.0002441320119063576,0.00016918301331471855,0.30156385715439266,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2741,10,degree,1.0,1.0,0.00020686711141601407,0.00020686711141601407,0.00020686711141601407,1.0,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2741,10,closeness,1.0,1.0,0.00020686711141601407,0.00020686711141601407,0.00020686711141601407,1.0,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2741,10,betweeness,1.0,1.0,0.00020686711141601407,0.00020686711141601407,0.00020686711141601407,1.0,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2741,10,rmc,1.0,1.0,0.00020686711141601407,0.00020686711141601407,0.00020686711141601407,1.0,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2741,10,random,1.0,1.0,0.00020686711141601407,0.00020686711141601407,0.00020686711141601407,1.0,250,2741,1.0
progressive/synthetic_graphs/hybrid_union_ER_BA_N250_E2741,2741,10,spectral,1.0,1.0,0.00020686711141601407,0.00020686711141601407,0.00020686711141601407,1.0,250,2741,1.0
progressive/synthetic_graphs/hybrid_SBM_mesh_N450_E18442,1845,1,degree,0.21756386606294373,-0.1753117317370714,1.7493272281318247e-05,0.0033955331603699192,1.4679255152090502e-05,0.022486781135040223,450,18442,0.5955555555555555
progressive/synthetic_graphs/hybrid_SBM_mesh_N450_E18442,1845,1,closeness,0.40282524493050814,-0.3518340734310673,1.7493272281318247e-05,0.0010383482448163785,1.7612435533349654e-05,0.02415912399214197,450,18442,0.29555555555555557
progressive/synthetic_graphs/hybrid_SBM_mesh_N450_E18442,1845,1,betweeness,0.19858547524581682,0.3278812456950139,1.7493272281318247e-05,0.002034288386895757,9.629733774237818e-06,0.021556346732971157,450,18442,0.7577777777777778
progressive/synthetic_graphs/hybrid_SBM_mesh_N450_E18442,1845,1,rmc,-0.0035069414253832993,-0.08390638386618966,1.7493272281318247e-05,0.0019149880818649747,7.2682813786133395e-06,0.022961490796580244,450,18442,0.8266666666666667
progressive/synthetic_graphs/hybrid_SBM_mesh_N450_E18442,1845,1,random,0.10524015999462201,-0.26335034513412015,1.7493272281318247e-05,0.0022783200313172395,7.3178415838675695e-06,0.02300527062157221,450,18442,0.94
progressive/synthetic_graphs/hybrid_SBM_mesh_N450_E18442,1845,1,spectral,0.17897935472338905,0.7559032795099659,1.7493272281318247e-05,0.002315257404828484,7.954564866076443e-06,0.02384293774474245,450,18442,0.7444444444444445
progressive/synthetic_graphs/hybrid_SBM_mesh_N450_E18442,3689,2,degree,0.3176966034972077,0.03938707170461973,1.7493272281318247e-05,0.0006536360194236113,1.1085000729605663e-05,0.04536139130046211,450,18442,0.7355555555555555
