file,sample,iteration,method,KT,KT_gen,s_qualityGT,s_qualityRel,s_qualityAbs,jaccard,num_node,num_edges,node_coverage,topology
balanced_tree_N121_E120,84,7,betweeness,0.9363806468858592,1.0,0.3816964285714285,0.4047619047619047,0.2690476190476191,0.65625,121,120,0.71900826446281,balanced_tree
balanced_tree_N121_E120,84,7,rmc,0.9588194921070694,1.0,0.3816964285714285,3.0454545454545454,3.0454545454545454,0.6841517857142857,121,120,0.7768595041322314,balanced_tree
balanced_tree_N121_E120,84,7,random,0.8666985188724319,1.0,0.3816964285714285,3.095238095238096,0.7470238095238095,0.6183035714285714,121,120,0.7603305785123967,balanced_tree
balanced_tree_N121_E120,84,7,spectral,0.9355742296918768,1.0,0.3816964285714285,0.6964285714285714,0.1473214285714285,0.6015625,121,120,0.7024793388429752,balanced_tree
balanced_tree_N121_E120,96,8,degree,0.9591836734693878,1.0,0.3816964285714285,0.4136904761904762,0.203525641025641,0.75,121,120,0.8181818181818182,balanced_tree
balanced_tree_N121_E120,96,8,closeness,1.0,1.0,0.3816964285714285,3.0,3.0,0.84375,121,120,0.9338842975206612,balanced_tree
balanced_tree_N121_E120,96,8,betweeness,0.9591836734693878,1.0,0.3816964285714285,0.4136904761904762,0.203525641025641,0.75,121,120,0.8181818181818182,balanced_tree
balanced_tree_N121_E120,96,8,rmc,0.9596713965646004,1.0,0.3816964285714285,0.6696428571428571,0.6696428571428571,0.8515625,121,120,0.859504132231405,balanced_tree
balanced_tree_N121_E120,96,8,random,0.907216494845361,1.0,0.3816964285714285,0.6625,0.247,0.734375,121,120,0.8016528925619835,balanced_tree
balanced_tree_N121_E120,96,8,spectral,0.9759450171821308,1.0,0.3816964285714285,0.4077380952380952,0.1588541666666666,0.734375,121,120,0.8016528925619835,balanced_tree
balanced_tree_N121_E120,108,9,degree,0.9597051597051596,1.0,0.3816964285714285,0.3842364532019705,0.2612068965517241,0.8828125,121,120,0.9173553719008264,balanced_tree
balanced_tree_N121_E120,108,9,closeness,0.976127320954907,1.0,0.3816964285714285,3.037037037037037,3.037037037037037,0.8404017857142857,121,120,0.9669421487603306,balanced_tree
balanced_tree_N121_E120,108,9,betweeness,0.9597051597051596,1.0,0.3816964285714285,0.3842364532019705,0.2612068965517241,0.8828125,121,120,0.9173553719008264,balanced_tree
balanced_tree_N121_E120,108,9,rmc,0.9826707441386342,1.0,0.3816964285714285,0.6763392857142857,0.6763392857142857,0.875,121,120,0.9008264462809916,balanced_tree
balanced_tree_N121_E120,108,9,random,0.9574600217357554,1.0,0.3816964285714285,0.4107142857142857,0.4107142857142857,0.8716517857142857,121,120,0.9421487603305784,balanced_tree
balanced_tree_N121_E120,108,9,spectral,0.9782534828406388,1.0,0.3816964285714285,0.3839285714285714,0.2607142857142857,0.859375,121,120,0.9008264462809916,balanced_tree
balanced_tree_N121_E120,120,10,degree,0.9999999999999998,1.0,0.3816964285714285,0.3816964285714285,0.3816964285714285,1.0,121,120,1.0,balanced_tree
balanced_tree_N121_E120,120,10,closeness,0.9999999999999998,1.0,0.3816964285714285,0.3816964285714285,0.3816964285714285,1.0,121,120,1.0,balanced_tree
balanced_tree_N121_E120,120,10,betweeness,0.9999999999999998,1.0,0.3816964285714285,0.3816964285714285,0.3816964285714285,1.0,121,120,1.0,balanced_tree
balanced_tree_N121_E120,120,10,rmc,0.9999999999999998,1.0,0.3816964285714285,0.3816964285714285,0.3816964285714285,1.0,121,120,1.0,balanced_tree
balanced_tree_N121_E120,120,10,random,0.9999999999999998,1.0,0.3816964285714285,0.3816964285714285,0.3816964285714285,1.0,121,120,1.0,balanced_tree
balanced_tree_N121_E120,120,10,spectral,0.9999999999999998,1.0,0.3816964285714285,0.3816964285714285,0.3816964285714285,1.0,121,120,1.0,balanced_tree
balanced_tree_N40_E39,4,1,degree,0.6,1.0,2.590909090909091,3.0,0.1875,0.0909090909090909,40,39,0.125,balanced_tree
balanced_tree_N40_E39,4,1,closeness,0.4666666666666666,1.0,2.590909090909091,3.0,3.0,0.0909090909090909,40,39,0.15,balanced_tree
balanced_tree_N40_E39,4,1,betweeness,0.6,1.0,2.590909090909091,3.0,0.1875,0.0909090909090909,40,39,0.125,balanced_tree
balanced_tree_N40_E39,4,1,rmc,0.8666666666666666,1.0,2.590909090909091,3.0,3.0,0.0909090909090909,40,39,0.15,balanced_tree
balanced_tree_N40_E39,4,1,random,0.3333333333333333,1.0,2.590909090909091,3.0,3.0,0.0909090909090909,40,39,0.15,balanced_tree
balanced_tree_N40_E39,4,1,spectral,0.3333333333333333,1.0,2.590909090909091,3.0,3.0,0.0909090909090909,40,39,0.15,balanced_tree
balanced_tree_N40_E39,8,2,degree,0.6666666666666666,1.0,2.590909090909091,4.0,4.0,0.0833333333333333,40,39,0.225,balanced_tree
balanced_tree_N40_E39,8,2,closeness,1.0,1.0,2.590909090909091,3.0,3.0,0.1818181818181818,40,39,0.275,balanced_tree
balanced_tree_N40_E39,8,2,betweeness,0.6666666666666666,1.0,2.590909090909091,4.0,4.0,0.0833333333333333,40,39,0.225,balanced_tree
balanced_tree_N40_E39,8,2,rmc,0.9272727272727274,1.0,2.590909090909091,3.0,3.0,0.1818181818181818,40,39,0.275,balanced_tree
balanced_tree_N40_E39,8,2,random,0.6666666666666666,1.0,2.590909090909091,4.0,4.0,0.0833333333333333,40,39,0.225,balanced_tree
balanced_tree_N40_E39,8,2,spectral,0.9636363636363636,1.0,2.590909090909091,3.0,3.0,0.1818181818181818,40,39,0.275,balanced_tree
balanced_tree_N40_E39,12,3,degree,0.9230769230769228,1.0,2.590909090909091,4.0,4.0,0.2196969696969697,40,39,0.325,balanced_tree
balanced_tree_N40_E39,12,3,closeness,1.0,1.0,2.590909090909091,3.0,3.0,0.3636363636363636,40,39,0.4,balanced_tree
balanced_tree_N40_E39,12,3,betweeness,0.9230769230769228,1.0,2.590909090909091,4.0,4.0,0.2196969696969697,40,39,0.325,balanced_tree
balanced_tree_N40_E39,12,3,rmc,1.0,1.0,2.590909090909091,3.0,3.0,0.3636363636363636,40,39,0.4,balanced_tree
balanced_tree_N40_E39,12,3,random,0.580952380952381,1.0,2.590909090909091,3.333333333333333,3.333333333333333,0.2651515151515152,40,39,0.375,balanced_tree
balanced_tree_N40_E39,12,3,spectral,0.9230769230769228,1.0,2.590909090909091,4.0,4.0,0.2196969696969697,40,39,0.325,balanced_tree
balanced_tree_N40_E39,16,4,degree,0.6601307189542485,1.0,2.590909090909091,4.0,4.0,0.2196969696969697,40,39,0.45,balanced_tree
balanced_tree_N40_E39,16,4,closeness,0.8614718614718614,1.0,2.590909090909091,3.0,3.0,0.4545454545454545,40,39,0.55,balanced_tree
balanced_tree_N40_E39,16,4,betweeness,0.6601307189542485,1.0,2.590909090909091,4.0,4.0,0.2196969696969697,40,39,0.45,balanced_tree
balanced_tree_N40_E39,16,4,rmc,0.8441558441558441,1.0,2.590909090909091,3.0,3.0,0.4545454545454545,40,39,0.55,balanced_tree
balanced_tree_N40_E39,16,4,random,0.4705882352941176,1.0,2.590909090909091,3.5,0.14375,0.2045454545454545,40,39,0.425,balanced_tree
balanced_tree_N40_E39,16,4,spectral,0.5588235294117646,1.0,2.590909090909091,2.4375,2.4375,0.3636363636363636,40,39,0.425,balanced_tree
balanced_tree_N40_E39,20,5,degree,0.8095238095238095,1.0,2.590909090909091,3.75,3.75,0.3106060606060606,40,39,0.55,balanced_tree
balanced_tree_N40_E39,20,5,closeness,0.965811965811966,1.0,2.590909090909091,3.0,3.0,0.5454545454545454,40,39,0.675,balanced_tree
balanced_tree_N40_E39,20,5,betweeness,0.8095238095238095,1.0,2.590909090909091,3.75,3.75,0.3106060606060606,40,39,0.55,balanced_tree
balanced_tree_N40_E39,20,5,rmc,0.98,1.0,2.590909090909091,3.1666666666666665,3.1666666666666665,0.5227272727272727,40,39,0.625,balanced_tree
balanced_tree_N40_E39,20,5,random,0.8181818181818182,1.0,2.590909090909091,3.4,3.4,0.4242424242424242,40,39,0.575,balanced_tree
balanced_tree_N40_E39,20,5,spectral,0.4761904761904762,1.0,2.590909090909091,2.625,0.2678571428571428,0.4545454545454545,40,39,0.525,balanced_tree
balanced_tree_N40_E39,24,6,degree,0.9261538461538462,1.0,2.590909090909091,3.6666666666666665,3.6666666666666665,0.4848484848484848,40,39,0.65,balanced_tree
balanced_tree_N40_E39,24,6,closeness,1.0,1.0,2.590909090909091,3.0,3.0,0.7272727272727273,40,39,0.8,balanced_tree
balanced_tree_N40_E39,24,6,betweeness,0.9261538461538462,1.0,2.590909090909091,3.6666666666666665,3.6666666666666665,0.4848484848484848,40,39,0.65,balanced_tree
balanced_tree_N40_E39,24,6,rmc,0.9446153846153846,1.0,2.590909090909091,3.6666666666666665,3.6666666666666665,0.4696969696969696,40,39,0.65,balanced_tree
balanced_tree_N40_E39,24,6,random,0.851851851851852,1.0,2.590909090909091,3.333333333333333,3.333333333333333,0.5151515151515151,40,39,0.675,balanced_tree
balanced_tree_N40_E39,24,6,spectral,0.6466666666666666,1.0,2.590909090909091,2.7916666666666665,0.5729166666666666,0.4545454545454545,40,39,0.625,balanced_tree
balanced_tree_N40_E39,28,7,degree,0.8193548387096776,1.0,2.590909090909091,3.2857142857142856,0.7410714285714286,0.5151515151515151,40,39,0.775,balanced_tree
balanced_tree_N40_E39,28,7,closeness,0.963963963963964,1.0,2.590909090909091,3.111111111111111,3.111111111111111,0.8106060606060607,40,39,0.925,balanced_tree
balanced_tree_N40_E39,28,7,betweeness,0.8193548387096776,1.0,2.590909090909091,3.2857142857142856,0.7410714285714286,0.5151515151515151,40,39,0.775,balanced_tree
balanced_tree_N40_E39,28,7,rmc,0.870967741935484,1.0,2.590909090909091,3.4285714285714284,3.4285714285714284,0.5833333333333334,40,39,0.8,balanced_tree
balanced_tree_N40_E39,28,7,random,0.8750000000000001,1.0,2.590909090909091,3.4285714285714284,3.4285714285714284,0.5833333333333334,40,39,0.8,balanced_tree
balanced_tree_N40_E39,28,7,spectral,0.8472906403940885,1.0,2.590909090909091,2.821428571428572,0.5982142857142857,0.5454545454545454,40,39,0.725,balanced_tree
balanced_tree_N40_E39,32,8,degree,0.8890756302521008,1.0,2.590909090909091,3.2857142857142856,3.2857142857142856,0.6060606060606061,40,39,0.875,balanced_tree
balanced_tree_N40_E39,32,8,closeness,0.9260312944523472,1.0,2.590909090909091,3.333333333333333,3.333333333333333,0.7803030303030304,40,39,0.95,balanced_tree
balanced_tree_N40_E39,32,8,betweeness,0.8890756302521008,1.0,2.590909090909091,3.2857142857142856,3.2857142857142856,0.6060606060606061,40,39,0.875,balanced_tree
balanced_tree_N40_E39,32,8,rmc,0.946031746031746,1.0,2.590909090909091,2.75,2.75,0.8181818181818182,40,39,0.9,balanced_tree
balanced_tree_N40_E39,32,8,random,0.8857142857142857,1.0,2.590909090909091,3.2857142857142856,3.2857142857142856,0.6060606060606061,40,39,0.875,balanced_tree
balanced_tree_N40_E39,32,8,spectral,0.8977272727272727,1.0,2.590909090909091,2.611111111111111,0.5694444444444444,0.7272727272727273,40,39,0.825,balanced_tree
balanced_tree_N40_E39,36,9,degree,0.9433198380566802,1.0,2.590909090909091,3.333333333333333,3.333333333333333,0.7651515151515152,40,39,0.975,balanced_tree
balanced_tree_N40_E39,36,9,closeness,0.9433198380566802,1.0,2.590909090909091,3.333333333333333,3.333333333333333,0.7651515151515152,40,39,0.975,balanced_tree
balanced_tree_N40_E39,36,9,betweeness,0.9433198380566802,1.0,2.590909090909091,3.333333333333333,3.333333333333333,0.7651515151515152,40,39,0.975,balanced_tree
balanced_tree_N40_E39,36,9,rmc,0.918918918918919,1.0,2.590909090909091,2.75,2.75,0.8181818181818182,40,39,0.925,balanced_tree
balanced_tree_N40_E39,36,9,random,0.9729729729729728,1.0,2.590909090909091,2.55,2.55,0.9090909090909092,40,39,0.925,balanced_tree
balanced_tree_N40_E39,36,9,spectral,0.9729729729729728,1.0,2.590909090909091,2.55,2.55,0.9090909090909092,40,39,0.925,balanced_tree
balanced_tree_N40_E39,39,10,degree,1.0,1.0,2.590909090909091,2.590909090909091,2.590909090909091,1.0,40,39,1.0,balanced_tree
balanced_tree_N40_E39,39,10,closeness,1.0,1.0,2.590909090909091,2.590909090909091,2.590909090909091,1.0,40,39,1.0,balanced_tree
balanced_tree_N40_E39,39,10,betweeness,1.0,1.0,2.590909090909091,2.590909090909091,2.590909090909091,1.0,40,39,1.0,balanced_tree
balanced_tree_N40_E39,39,10,rmc,1.0,1.0,2.590909090909091,2.590909090909091,2.590909090909091,1.0,40,39,1.0,balanced_tree
balanced_tree_N40_E39,39,10,random,1.0,1.0,2.590909090909091,2.590909090909091,2.590909090909091,1.0,40,39,1.0,balanced_tree
balanced_tree_N40_E39,39,10,spectral,1.0,1.0,2.590909090909091,2.590909090909091,2.590909090909091,1.0,40,39,1.0,balanced_tree
balanced_tree_N5_E4,1,1,degree,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.4,balanced_tree
balanced_tree_N5_E4,1,1,closeness,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.4,balanced_tree
balanced_tree_N5_E4,1,1,betweeness,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.4,balanced_tree
balanced_tree_N5_E4,1,1,rmc,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.4,balanced_tree
balanced_tree_N5_E4,1,1,random,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.4,balanced_tree
balanced_tree_N5_E4,1,1,spectral,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.4,balanced_tree
balanced_tree_N5_E4,2,2,degree,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.6,balanced_tree
balanced_tree_N5_E4,2,2,closeness,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.6,balanced_tree
balanced_tree_N5_E4,2,2,betweeness,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.6,balanced_tree
balanced_tree_N5_E4,2,2,rmc,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.6,balanced_tree
balanced_tree_N5_E4,2,2,random,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.6,balanced_tree
balanced_tree_N5_E4,2,2,spectral,1.0,-0.5,4.0,0.0,0.0,0.0,5,4,0.6,balanced_tree
balanced_tree_N5_E4,3,3,degree,1.0,1.0,4.0,3.0,3.0,0.75,5,4,0.8,balanced_tree
balanced_tree_N5_E4,3,3,closeness,1.0,1.0,4.0,3.0,3.0,0.75,5,4,0.8,balanced_tree
balanced_tree_N5_E4,3,3,betweeness,1.0,1.0,4.0,3.0,3.0,0.75,5,4,0.8,balanced_tree
balanced_tree_N5_E4,3,3,rmc,1.0,1.0,4.0,3.0,3.0,0.75,5,4,0.8,balanced_tree
balanced_tree_N5_E4,3,3,random,1.0,1.0,4.0,3.0,3.0,0.75,5,4,0.8,balanced_tree
balanced_tree_N5_E4,3,3,spectral,1.0,1.0,4.0,3.0,3.0,0.75,5,4,0.8,balanced_tree
balanced_tree_N5_E4,4,4,degree,1.0,1.0,4.0,4.0,4.0,1.0,5,4,1.0,balanced_tree
balanced_tree_N5_E4,4,4,closeness,1.0,1.0,4.0,4.0,4.0,1.0,5,4,1.0,balanced_tree
balanced_tree_N5_E4,4,4,betweeness,1.0,1.0,4.0,4.0,4.0,1.0,5,4,1.0,balanced_tree
balanced_tree_N5_E4,4,4,rmc,1.0,1.0,4.0,4.0,4.0,1.0,5,4,1.0,balanced_tree
balanced_tree_N5_E4,4,4,random,1.0,1.0,4.0,4.0,4.0,1.0,5,4,1.0,balanced_tree
balanced_tree_N5_E4,4,4,spectral,1.0,1.0,4.0,4.0,4.0,1.0,5,4,1.0,balanced_tree
barabasi_albert_N10_E9,1,1,degree,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.2,barabasi_albert
barabasi_albert_N10_E9,1,1,closeness,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.2,barabasi_albert
barabasi_albert_N10_E9,1,1,betweeness,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.2,barabasi_albert
barabasi_albert_N10_E9,1,1,rmc,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.2,barabasi_albert
barabasi_albert_N10_E9,1,1,random,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.2,barabasi_albert
barabasi_albert_N10_E9,1,1,spectral,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.2,barabasi_albert
barabasi_albert_N10_E9,2,2,degree,0.3333333333333333,-0.5,3.0,0.0,0.0,0.0,10,9,0.3,barabasi_albert
barabasi_albert_N10_E9,2,2,closeness,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.3,barabasi_albert
barabasi_albert_N10_E9,2,2,betweeness,0.3333333333333333,-0.5,3.0,0.0,0.0,0.0,10,9,0.3,barabasi_albert
barabasi_albert_N10_E9,2,2,rmc,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.3,barabasi_albert
barabasi_albert_N10_E9,2,2,random,0.3333333333333333,-0.5,3.0,0.0,0.0,0.0,10,9,0.3,barabasi_albert
barabasi_albert_N10_E9,2,2,spectral,1.0,-0.5,3.0,0.0,0.0,0.0,10,9,0.3,barabasi_albert
barabasi_albert_N10_E9,3,3,degree,0.6666666666666669,0.0,3.0,3.0,3.0,0.0,10,9,0.4,barabasi_albert
barabasi_albert_N10_E9,3,3,closeness,0.7999999999999999,-0.5,3.0,0.0,0.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,3,3,betweeness,0.6666666666666669,0.0,3.0,3.0,3.0,0.0,10,9,0.4,barabasi_albert
barabasi_albert_N10_E9,3,3,rmc,0.6,-0.5,3.0,0.0,0.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,3,3,random,1.0,1.0,3.0,3.0,3.0,1.0,10,9,0.4,barabasi_albert
barabasi_albert_N10_E9,3,3,spectral,0.6,-0.5,3.0,0.0,0.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,4,4,degree,0.7999999999999999,0.0,3.0,3.0,3.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,4,4,closeness,0.8666666666666666,-0.5,3.0,0.0,0.0,0.0,10,9,0.6,barabasi_albert
barabasi_albert_N10_E9,4,4,betweeness,0.7999999999999999,0.0,3.0,3.0,3.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,4,4,rmc,0.7999999999999999,0.0,3.0,3.0,3.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,4,4,random,0.3999999999999999,0.0,3.0,4.0,4.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,4,4,spectral,0.7999999999999999,0.0,3.0,3.0,3.0,0.0,10,9,0.5,barabasi_albert
barabasi_albert_N10_E9,5,5,degree,0.8666666666666666,0.0,3.0,3.0,3.0,0.0,10,9,0.6,barabasi_albert
barabasi_albert_N10_E9,5,5,closeness,1.0,1.0,3.0,3.0,3.0,1.0,10,9,0.7,barabasi_albert
barabasi_albert_N10_E9,5,5,betweeness,0.8666666666666666,0.0,3.0,3.0,3.0,0.0,10,9,0.6,barabasi_albert
barabasi_albert_N10_E9,5,5,rmc,0.7333333333333333,-0.5,3.0,0.0,0.0,0.0,10,9,0.6,barabasi_albert
barabasi_albert_N10_E9,5,5,random,1.0,1.0,3.0,3.0,3.0,1.0,10,9,0.7,barabasi_albert
barabasi_albert_N10_E9,5,5,spectral,0.7333333333333333,-0.5,3.0,0.0,0.0,0.0,10,9,0.6,barabasi_albert
barabasi_albert_N10_E9,6,6,degree,0.9047619047619048,0.0,3.0,3.0,3.0,0.0,10,9,0.7,barabasi_albert
barabasi_albert_N10_E9,6,6,closeness,0.7857142857142856,1.0,3.0,3.0,3.0,1.0,10,9,0.8,barabasi_albert
barabasi_albert_N10_E9,6,6,betweeness,0.9047619047619048,0.0,3.0,3.0,3.0,0.0,10,9,0.7,barabasi_albert
barabasi_albert_N10_E9,6,6,rmc,0.8095238095238096,0.0,3.0,3.0,3.0,0.0,10,9,0.7,barabasi_albert
barabasi_albert_N10_E9,6,6,random,0.9047619047619048,1.0,3.0,4.0,4.0,0.75,10,9,0.7,barabasi_albert
barabasi_albert_N10_E9,6,6,spectral,0.8095238095238096,0.0,3.0,3.0,3.0,0.0,10,9,0.7,barabasi_albert
barabasi_albert_N10_E9,7,7,degree,0.9285714285714284,0.0,3.0,3.0,3.0,0.0,10,9,0.8,barabasi_albert
barabasi_albert_N10_E9,7,7,closeness,0.8571428571428571,1.0,3.0,3.5,3.5,0.75,10,9,0.8,barabasi_albert
barabasi_albert_N10_E9,7,7,betweeness,0.9285714285714284,0.0,3.0,3.0,3.0,0.0,10,9,0.8,barabasi_albert
barabasi_albert_N10_E9,7,7,rmc,0.9285714285714284,-0.5,3.0,0.0,0.0,0.0,10,9,0.8,barabasi_albert
barabasi_albert_N10_E9,7,7,random,0.9285714285714284,0.0,3.0,3.0,3.0,0.0,10,9,0.8,barabasi_albert
barabasi_albert_N10_E9,7,7,spectral,0.9285714285714284,-0.5,3.0,0.0,0.0,0.0,10,9,0.8,barabasi_albert
barabasi_albert_N10_E9,8,8,degree,0.9444444444444444,1.0,3.0,4.0,4.0,0.75,10,9,0.9,barabasi_albert
barabasi_albert_N10_E9,8,8,closeness,0.9444444444444444,1.0,3.0,4.0,4.0,0.75,10,9,0.9,barabasi_albert
barabasi_albert_N10_E9,8,8,betweeness,0.9444444444444444,1.0,3.0,4.0,4.0,0.75,10,9,0.9,barabasi_albert
